Sr No.,Date of Purchase,Purchaser Name,Denomination
7415,07/Jan/2022,BALRAMPUR CHINI MILLS LTD,10000000
7416,07/Jan/2022,BALRAMPUR CHINI MILLS LTD,10000000
7417,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7418,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7419,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7420,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7421,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7422,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7423,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7424,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7425,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7426,07/Jan/2022,BKC PROPERTIES PVT LTD,10000000
7427,07/Jan/2022,BLUEBERRY TRADING COMPANY PRIVATE L,10000000
7428,07/Jan/2022,BLUEBERRY TRADING COMPANY PRIVATE L,10000000
7429,07/Jan/2022,BLUEBERRY TRADING COMPANY PRIVATE L,10000000
7430,07/Jan/2022,BLUEBERRY TRADING COMPANY PRIVATE L,10000000
7431,07/Jan/2022,BLUEBERRY TRADING COMPANY PRIVATE L,10000000
7432,07/Jan/2022,CAPE TRADING LLP,1000000
7433,07/Jan/2022,CAPE TRADING LLP,1000000
7434,07/Jan/2022,CAPE TRADING LLP,1000000
7435,07/Jan/2022,CAPE TRADING LLP,1000000
7436,07/Jan/2022,CAPE TRADING LLP,10000000
7437,07/Jan/2022,CAPE TRADING LLP,1000000
7438,07/Jan/2022,CAPE TRADING LLP,10000000
7439,07/Jan/2022,CAPSTAN TRADING LLP,100000
7440,07/Jan/2022,CAPSTAN TRADING LLP,1000000
7441,07/Jan/2022,CAPSTAN TRADING LLP,100000
7442,07/Jan/2022,CAPSTAN TRADING LLP,100000
7443,07/Jan/2022,CAPSTAN TRADING LLP,100000
7444,07/Jan/2022,CAPSTAN TRADING LLP,10000000
7445,07/Jan/2022,CAPSTAN TRADING LLP,10000000
7446,07/Jan/2022,CAPSTAN TRADING LLP,10000000
7447,07/Jan/2022,CAPSTAN TRADING LLP,100000
7448,07/Jan/2022,CAPSTAN TRADING LLP,1000000
7449,07/Jan/2022,CASA MARIA PROPERTIES LLP,10000000
7450,07/Jan/2022,CASA MARIA PROPERTIES LLP,10000000
7451,07/Jan/2022,CASA MARIA PROPERTIES LLP,10000000
7452,07/Jan/2022,DIWAKAR NIGAM,100000
7453,07/Jan/2022,DIWAKAR NIGAM,100000
7454,07/Jan/2022,DIWAKAR NIGAM,100000
7455,07/Jan/2022,DIWAKAR NIGAM,1000000
7456,07/Jan/2022,DIWAKAR NIGAM,100000
7457,07/Jan/2022,DIWAKAR NIGAM,100000
7458,07/Jan/2022,DIWAKAR NIGAM,1000000
7459,07/Jan/2022,HEENA STEEL LLP,1000000
7460,07/Jan/2022,HEENA STEEL LLP,10000000
7461,07/Jan/2022,HEENA STEEL LLP,1000000
7462,07/Jan/2022,HEENA STEEL LLP,1000000
7463,07/Jan/2022,HEENA STEEL LLP,1000000
7464,07/Jan/2022,HEENA STEEL LLP,1000000
7465,07/Jan/2022,HEENA STEEL LLP,10000000
7466,07/Jan/2022,HINDUSTAN TEXTILES,10000000
7467,07/Jan/2022,HINDUSTAN TEXTILES,10000000
7468,07/Jan/2022,HINDUSTAN TEXTILES,10000000
7469,07/Jan/2022,HINDUSTAN TEXTILES,10000000
7470,07/Jan/2022,HINDUSTAN TEXTILES,10000000
7471,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7472,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7473,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7474,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7475,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7476,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7477,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7478,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7479,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7480,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7481,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7482,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7483,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7484,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7485,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7486,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7487,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7488,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7489,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7490,07/Jan/2022,KAMAL TRADING CORPORATION,1000000
7491,07/Jan/2022,KAMNA COMMERCIAL PRIVATE LIMITED,100000
7492,07/Jan/2022,KAMNA COMMERCIAL PRIVATE LIMITED,100000
7493,07/Jan/2022,KAMNA COMMERCIAL PRIVATE LIMITED,100000
7494,07/Jan/2022,KAMNA COMMERCIAL PRIVATE LIMITED,100000
7495,07/Jan/2022,KAMNA COMMERCIAL PRIVATE LIMITED,100000
7496,07/Jan/2022,LOUISIANA INVESTMENT   FINANCE PVT,10000000
7497,07/Jan/2022,LOUISIANA INVESTMENT   FINANCE PVT,10000000
7498,07/Jan/2022,LOUISIANA INVESTMENT   FINANCE PVT,10000000
7499,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7500,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7501,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7502,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7503,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7504,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7505,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7506,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7507,07/Jan/2022,M/S. RAMESH AGARWAL C S BOTTLING PL,1000000
7508,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7509,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,10000000
7510,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7511,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7512,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7513,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7514,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7515,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7516,07/Jan/2022,MEGA EQUITAS PRIVATE LIMITED,1000000
7517,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7518,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7519,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7520,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7521,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7522,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7523,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7524,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7525,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7526,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7527,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7528,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7529,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7530,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7531,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7532,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7533,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7534,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7535,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7536,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7537,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7538,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7539,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7540,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7541,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7542,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7543,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7544,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7545,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7546,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7547,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7548,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7549,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7550,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7551,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7552,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7553,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7554,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7555,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7556,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7557,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7558,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7559,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7560,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7561,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7562,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7563,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7564,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7565,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7566,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7567,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7568,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7569,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7570,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7571,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7572,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7573,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7574,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7575,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7576,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7577,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7578,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7579,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7580,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7581,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7582,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7583,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7584,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7585,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7586,07/Jan/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LTD,10000000
7587,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7588,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7589,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7590,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7591,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7592,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7593,07/Jan/2022,MKJ ENTERPRISES LTD,10000000
7594,07/Jan/2022,MKK METAL SECTIONS PVT LTD,10000000
7595,07/Jan/2022,MKK METAL SECTIONS PVT LTD,10000000
7596,07/Jan/2022,MKK METAL SECTIONS PVT LTD,1000000
7597,07/Jan/2022,MKK METAL SECTIONS PVT LTD,1000000
7598,07/Jan/2022,MKK METAL SECTIONS PVT LTD,1000000
7599,07/Jan/2022,MKK METAL SECTIONS PVT LTD,1000000
7600,07/Jan/2022,MKK METAL SECTIONS PVT LTD,1000000
7601,07/Jan/2022,MOHAN STEEL CORPORATION,10000000
7602,07/Jan/2022,MOHAN STEEL CORPORATION,10000000
7603,07/Jan/2022,MOHAN STEEL CORPORATION,10000000
7604,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7605,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7606,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7607,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7608,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7609,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7610,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7611,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7612,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7613,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7614,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7615,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7616,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7617,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7618,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7619,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7620,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7621,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7622,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7623,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7624,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7625,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7626,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7627,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7628,07/Jan/2022,MOTOWN TRADING PVT LTD,100000
7629,07/Jan/2022,NIRMAL KUMAR BATHWAL,10000000
7630,07/Jan/2022,NIRMAL KUMAR BATHWAL,10000000
7631,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7632,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7633,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7634,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7635,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7636,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7637,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7638,07/Jan/2022,ORRISA METALIKS PVT LTD,10000000
7639,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,100000
7640,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,100000
7641,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,10000000
7642,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,10000000
7643,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,100000
7644,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,100000
7645,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,10000000
7646,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,1000000
7647,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,100000
7648,07/Jan/2022,PALM SHELTER ESTATE DEVELOPMENT LLP,1000000
7649,07/Jan/2022,PENGUIN TRADING AND AGENCIES LTD,10000000
7650,07/Jan/2022,PENGUIN TRADING AND AGENCIES LTD,10000000
7651,07/Jan/2022,PENGUIN TRADING AND AGENCIES LTD,10000000
7652,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7653,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7654,07/Jan/2022,PURULIA BOTTLING PVT LTD,100000
7655,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7656,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7657,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7658,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7659,07/Jan/2022,PURULIA BOTTLING PVT LTD,100000
7660,07/Jan/2022,PURULIA BOTTLING PVT LTD,100000
7661,07/Jan/2022,PURULIA BOTTLING PVT LTD,100000
7662,07/Jan/2022,PURULIA BOTTLING PVT LTD,100000
7663,07/Jan/2022,PURULIA BOTTLING PVT LTD,1000000
7664,07/Jan/2022,R B DEALERS PVT LTD,1000000
7665,07/Jan/2022,R B DEALERS PVT LTD,1000000
7666,07/Jan/2022,R B DEALERS PVT LTD,100000
7667,07/Jan/2022,R B DEALERS PVT LTD,100000
7668,07/Jan/2022,R B DEALERS PVT LTD,1000000
7669,07/Jan/2022,R B DEALERS PVT LTD,1000000
7670,07/Jan/2022,R B DEALERS PVT LTD,1000000
7671,07/Jan/2022,R B DEALERS PVT LTD,100000
7672,07/Jan/2022,R B DEALERS PVT LTD,100000
7673,07/Jan/2022,R B DEALERS PVT LTD,1000000
7674,07/Jan/2022,R B DEALERS PVT LTD,1000000
7675,07/Jan/2022,R B DEALERS PVT LTD,100000
7676,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,1000000
7677,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,1000000
7678,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,1000000
7679,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,10000000
7680,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,1000000
7681,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,10000000
7682,07/Jan/2022,RAGHUKOOL ESTATE DEVELOPMENT LLP,1000000
7683,07/Jan/2022,RASHMI CEMENT LTD,10000000
7684,07/Jan/2022,RASHMI CEMENT LTD,10000000
7685,07/Jan/2022,RASHMI CEMENT LTD,10000000
7686,07/Jan/2022,RASHMI CEMENT LTD,10000000
7687,07/Jan/2022,RASHMI CEMENT LTD,10000000
7688,07/Jan/2022,RASHMI METALIKS LTD,10000000
7689,07/Jan/2022,RASHMI METALIKS LTD,10000000
7690,07/Jan/2022,RASHMI METALIKS LTD,10000000
7691,07/Jan/2022,RASHMI METALIKS LTD,10000000
7692,07/Jan/2022,RASHMI METALIKS LTD,10000000
7693,07/Jan/2022,RASHMI METALIKS LTD,10000000
7694,07/Jan/2022,RASHMI METALIKS LTD,10000000
7695,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7696,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7697,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7698,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,100000
7699,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,100000
7700,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7701,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,100000
7702,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7703,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,100000
7704,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7705,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,1000000
7706,07/Jan/2022,SATISHCHANDRA SHANTILAL DOSHI HUF,100000
7707,07/Jan/2022,SREENATH FINVEST PRIVATE LIMITED,1000000
7708,07/Jan/2022,SREENATH FINVEST PRIVATE LIMITED,1000000
7709,07/Jan/2022,TARGET VINCOM PVT LTD,10000000
7710,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7711,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7712,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7713,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7714,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7715,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7716,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7717,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7718,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7719,07/Jan/2022,TORRENT PHARMACEUTICALS LTD,10000000
7720,07/Jan/2022,TORRENT POWER LTD,10000000
7721,07/Jan/2022,TORRENT POWER LTD,1000000
7722,07/Jan/2022,TORRENT POWER LTD,1000000
7723,07/Jan/2022,TORRENT POWER LTD,1000000
7724,07/Jan/2022,TORRENT POWER LTD,1000000
7725,07/Jan/2022,TORRENT POWER LTD,1000000
7726,07/Jan/2022,TORRENT POWER LTD,1000000
7727,07/Jan/2022,TORRENT POWER LTD,1000000
7728,07/Jan/2022,TORRENT POWER LTD,1000000
7729,07/Jan/2022,TORRENT POWER LTD,1000000
7730,07/Jan/2022,TORRENT POWER LTD,1000000
7731,07/Jan/2022,TORRENT POWER LTD,1000000
7732,07/Jan/2022,TORRENT POWER LTD,1000000
7733,07/Jan/2022,TORRENT POWER LTD,1000000
7734,07/Jan/2022,TORRENT POWER LTD,1000000
7735,07/Jan/2022,TORRENT POWER LTD,1000000
7736,07/Jan/2022,TORRENT POWER LTD,1000000
7737,07/Jan/2022,TORRENT POWER LTD,1000000
7738,07/Jan/2022,TORRENT POWER LTD,1000000
7739,07/Jan/2022,TORRENT POWER LTD,1000000
7740,07/Jan/2022,TORRENT POWER LTD,1000000
7741,07/Jan/2022,TORRENT POWER LTD,1000000
7742,07/Jan/2022,TORRENT POWER LTD,1000000
7743,07/Jan/2022,TORRENT POWER LTD,1000000
7744,07/Jan/2022,TORRENT POWER LTD,1000000
7745,07/Jan/2022,TORRENT POWER LTD,1000000
7746,07/Jan/2022,TORRENT POWER LTD,1000000
7747,07/Jan/2022,TORRENT POWER LTD,1000000
7748,07/Jan/2022,TORRENT POWER LTD,1000000
7749,07/Jan/2022,TORRENT POWER LTD,1000000
7750,07/Jan/2022,TORRENT POWER LTD,1000000
7751,07/Jan/2022,TORRENT POWER LTD,1000000
7752,07/Jan/2022,TORRENT POWER LTD,1000000
7753,07/Jan/2022,TORRENT POWER LTD,1000000
7754,07/Jan/2022,TORRENT POWER LTD,1000000
7755,07/Jan/2022,TORRENT POWER LTD,1000000
7756,07/Jan/2022,TORRENT POWER LTD,1000000
7757,07/Jan/2022,TORRENT POWER LTD,1000000
7758,07/Jan/2022,TORRENT POWER LTD,1000000
7759,07/Jan/2022,TORRENT POWER LTD,1000000
7760,07/Jan/2022,TORRENT POWER LTD,1000000
7761,07/Jan/2022,TORRENT POWER LTD,1000000
7762,07/Jan/2022,TORRENT POWER LTD,1000000
7763,07/Jan/2022,TORRENT POWER LTD,1000000
7764,07/Jan/2022,TORRENT POWER LTD,1000000
7765,07/Jan/2022,TORRENT POWER LTD,10000000
7766,07/Jan/2022,TORRENT POWER LTD,1000000
7767,07/Jan/2022,TORRENT POWER LTD,1000000
7768,07/Jan/2022,TORRENT POWER LTD,1000000
7769,07/Jan/2022,TORRENT POWER LTD,1000000
7770,07/Jan/2022,TORRENT POWER LTD,1000000
7771,07/Jan/2022,TORRENT POWER LTD,1000000
7772,07/Jan/2022,TORRENT POWER LTD,1000000
7773,07/Jan/2022,TORRENT POWER LTD,1000000
7774,07/Jan/2022,TORRENT POWER LTD,1000000
7775,07/Jan/2022,TORRENT POWER LTD,1000000
7776,07/Jan/2022,TORRENT POWER LTD,1000000
7777,07/Jan/2022,TORRENT POWER LTD,1000000
7778,07/Jan/2022,TORRENT POWER LTD,1000000
7779,07/Jan/2022,TORRENT POWER LTD,1000000
7780,07/Jan/2022,TORRENT POWER LTD,10000000
7781,07/Jan/2022,TORRENT POWER LTD,1000000
7782,07/Jan/2022,TORRENT POWER LTD,1000000
7783,07/Jan/2022,TORRENT POWER LTD,1000000
7784,07/Jan/2022,TORRENT POWER LTD,1000000
7785,07/Jan/2022,TORRENT POWER LTD,1000000
7786,07/Jan/2022,TORRENT POWER LTD,1000000
7787,07/Jan/2022,TORRENT POWER LTD,1000000
7788,07/Jan/2022,TORRENT POWER LTD,10000000
7789,07/Jan/2022,TORRENT POWER LTD,1000000
7790,07/Jan/2022,TORRENT POWER LTD,1000000
7791,07/Jan/2022,TORRENT POWER LTD,1000000
7792,07/Jan/2022,TORRENT POWER LTD,1000000
7793,07/Jan/2022,TORRENT POWER LTD,1000000
7794,07/Jan/2022,TORRENT POWER LTD,10000000
7795,07/Jan/2022,TORRENT POWER LTD,1000000
7796,07/Jan/2022,TORRENT POWER LTD,1000000
7797,07/Jan/2022,TORRENT POWER LTD,1000000
7798,07/Jan/2022,TORRENT POWER LTD,1000000
7799,07/Jan/2022,TORRENT POWER LTD,1000000
7800,07/Jan/2022,TORRENT POWER LTD,10000000
7801,07/Jan/2022,TORRENT POWER LTD,1000000
7802,07/Jan/2022,TORRENT POWER LTD,1000000
7803,07/Jan/2022,TORRENT POWER LTD,1000000
7804,07/Jan/2022,TORRENT POWER LTD,10000000
7805,07/Jan/2022,TORRENT POWER LTD,1000000
7806,07/Jan/2022,TORRENT POWER LTD,1000000
7807,07/Jan/2022,TORRENT POWER LTD,1000000
7808,07/Jan/2022,TORRENT POWER LTD,1000000
7809,07/Jan/2022,TORRENT POWER LTD,1000000
7810,07/Jan/2022,TORRENT POWER LTD,1000000
7811,07/Jan/2022,TORRENT POWER LTD,1000000
7812,07/Jan/2022,TORRENT POWER LTD,1000000
7813,07/Jan/2022,TORRENT POWER LTD,1000000
7814,07/Jan/2022,TORRENT POWER LTD,1000000
7815,07/Jan/2022,TORRENT POWER LTD,1000000
7816,07/Jan/2022,TORRENT POWER LTD,1000000
7817,07/Jan/2022,TORRENT POWER LTD,1000000
7818,07/Jan/2022,TORRENT POWER LTD,1000000
